100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0.75,0,1,0,1,1,1,0,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0
0,0,0,0,0,0,0,0,0,1,1,0.66667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.83333,0.66667,0.75,0.5,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0.83333
0,0,0,0,0,0,0,0,1,1,1,0.6,1,1,1,1,1,1,1,1,1,0.83333,0.5,1,1,1,0.625,1,0.75,1,1,1,1,1,1,1,1,0.33333,0.83333,1,1,1,1,1,1,1,0.4,0.8,0.8,0.75
0,0,0,0,0,0,0,0.6,0.66667,0.75,1,1,1,0.75,0.66667,1,1,1,1,1,0.83333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.8,1,0.2
0,0,0,0,0,0,0,0,0,0.6,0.66667,1,0.8,0.66667,0.8,0.83333,1,1,1,1,1,1,0.85714,1,1,1,0.83333,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.83333,0.25
0,0,0,0,0,0,0,0,1,0.66667,0.66667,1,1,0.83333,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.83333,0.85714,1,0.5,0.75,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0.5,0.625,0.375,0.8,0.5,0.66667,0.71429,0.75,1,1,1,1,1,1,0.8,0.33333,0.33333,0.85714,0.66667,1,0.6,1,1,1,0.6,0.625,1,1,1,0.75,1,0.28571,0.6,1,1,1,1,0.85714,0.75,0.4,0.57143,0,0
0,0,0,0,0,0,0.5,0,0.33333,0.6,0,0.88889,0.75,0.85714,1,1,1,1,1,1,1,1,0.85714,0.75,1,0.75,1,0.8,0.83333,1,0.85714,0.6,1,0.66667,1,1,0,0.75,0.75,0.42857,0.66667,1,1,1,0.6,0,0,0,0.25,0
